source_domain	source_id	source_path	sha256	source_kind	branch	worktree	commit	source_date	disposition	destination_docs	claim_ids	artifact_handles	lifecycle	availability	review_status	note
progress	progress:0beb099f115d496f1e82940fa908fd8c8839c0da9dc6beb4c5484d3bf06e879d	progress/full_idea.md	0beb099f115d496f1e82940fa908fd8c8839c0da9dc6beb4c5484d3bf06e879d	reachable_git_history	-	-	-	not_dated	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/0beb099f115d/progress/full_idea.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=reachable_git_history;path_count=1;bytes=40286
progress	progress:0cd815ed77689151cd75e4f2a5c3722e640f4029b88107cd507504a2a3718a18	progress/diagnostics/2026-06-20_post_repair_duplicate_coordinate_basin_findings.md	0cd815ed77689151cd75e4f2a5c3722e640f4029b88107cd507504a2a3718a18	unreachable_git_history	-	-	-	2026-06-20	archive_historical	11_historical_result_registry.md	-	recovery_snapshot:snapshots/0cd815ed7768/progress/diagnostics/2026-06-20_post_repair_duplicate_coordinate_basin_findings.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=unreachable_git_history;path_count=1;bytes=20248
progress	progress:0d352836859878a4743ea6241f74b7452d86618b29d8d3ea7730f08ede21d1bb	progress/diagnostics/visualization_tools_index_2026-03-11.md	0d352836859878a4743ea6241f74b7452d86618b29d8d3ea7730f08ede21d1bb	reachable_git_history	-	-	-	2026-03-11	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/0d3528368598/progress/diagnostics/visualization_tools_index_2026-03-11.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=reachable_git_history;path_count=1;bytes=6772
progress	progress:0db6408bf2381f8978e46eb3da75cc505d1bbc7f9bf7fec4db0f4ed55d26c29f	progress/diagnostics/2026-03-12_stage2_triage_posterior_coco1024_train_dynamics.md	0db6408bf2381f8978e46eb3da75cc505d1bbc7f9bf7fec4db0f4ed55d26c29f	current_worktree;reachable_and_unreachable_git_history	codex/coverage-ledger-mechanistic-probing;codex/ledger-auxiliary-loss;codex/prefix-denoising-sft;codex/regionlock-simplified-pointer;codex/vllm-mechanistic-round-gaussian-rps;coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing;/data/CoordExp/.worktrees/geometry-aware-denoising-sft;/data/CoordExp/.worktrees/ledger-auxiliary-loss;/data/CoordExp/.worktrees/regionlock-simplified-pointer;/data/CoordExp/.worktrees/research-probes;/data/CoordExp/.worktrees/vllm-mechanistic-round-gaussian-rps	0544c509192d3173fa23b1870cd486a9ae815084;72a1639cc469d498923f16eac2b1a661e52719f7;8cea75d9261e0f694fbdbb5c6d2005cdb28cc886;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499;b4fff9c1b1f4b7bac832e7c4e707d1956467dbc4;dc6714ca508a1449a7c5180672e0e77179e8513b;f77919c5a5dbea34d75b8de04d93d05f385bc0c5	2026-03-12	retain_current	07_stage2_rollout_failure_registry.md	-	recovery_snapshot:snapshots/0db6408bf238/progress/diagnostics/2026-03-12_stage2_triage_posterior_coco1024_train_dynamics.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=1;bytes=33518
progress	progress:0e20220d3e7f152c2ab11eff3bd92727cab9fa7df47c46ec4f2174bab6dffd49	progress/diagnostics/README.md	0e20220d3e7f152c2ab11eff3bd92727cab9fa7df47c46ec4f2174bab6dffd49	unreachable_git_history	-	-	-	not_dated	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/0e20220d3e7f/progress/diagnostics/README.md	historical	archived_git	provenance_indexed	classification=same_path_divergent_new_content;origins=unreachable_git_history;path_count=1;bytes=19123
progress	progress:0ee6f5b64d29bcd69f793872487daa4efa56743833435803b5d5abca6ed50aac	progress/diagnostics/2026-04-20_raw_text_coord_continuity_probe.md	0ee6f5b64d29bcd69f793872487daa4efa56743833435803b5d5abca6ed50aac	current_worktree;reachable_and_unreachable_git_history	codex/coverage-ledger-mechanistic-probing;codex/ledger-auxiliary-loss;codex/prefix-denoising-sft;codex/regionlock-simplified-pointer;codex/vllm-mechanistic-round-gaussian-rps;coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing;/data/CoordExp/.worktrees/geometry-aware-denoising-sft;/data/CoordExp/.worktrees/ledger-auxiliary-loss;/data/CoordExp/.worktrees/regionlock-simplified-pointer;/data/CoordExp/.worktrees/research-probes;/data/CoordExp/.worktrees/vllm-mechanistic-round-gaussian-rps	0544c509192d3173fa23b1870cd486a9ae815084;72a1639cc469d498923f16eac2b1a661e52719f7;8cea75d9261e0f694fbdbb5c6d2005cdb28cc886;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499;b4fff9c1b1f4b7bac832e7c4e707d1956467dbc4;dc6714ca508a1449a7c5180672e0e77179e8513b;f77919c5a5dbea34d75b8de04d93d05f385bc0c5	2026-04-20	retain_current	08_coordinate_objective_and_decode_negatives.md	-	recovery_snapshot:snapshots/0ee6f5b64d29/progress/diagnostics/2026-04-20_raw_text_coord_continuity_probe.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=1;bytes=6981
progress	progress:0f54e0bbcda18487c265fa6319be89afbe22f5fed0312e5a8c24a1581ab89506	docs/history/research-intake/2026-07-01-autoregressive-binding-template-study/snapshots/0f54e0bbcda1/progress/diagnostics/2026-06-11_phase4_basin_candidate_qk_route_origin_summary.md;progress/diagnostics/2026-06-11_phase4_basin_candidate_qk_route_origin_summary.md	0f54e0bbcda18487c265fa6319be89afbe22f5fed0312e5a8c24a1581ab89506	current_worktree;reachable_and_unreachable_git_history	coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/research-probes	72a1639cc469d498923f16eac2b1a661e52719f7;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499	2026-06-11	retain_current	11_historical_result_registry.md	-	recovery_snapshot:snapshots/0f54e0bbcda1/docs/history/research-intake/2026-07-01-autoregressive-binding-template-study/snapshots/0f54e0bbcda1/progress/diagnostics/2026-06-11_phase4_basin_candidate_qk_route_origin_summary.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=2;bytes=6426
progress	progress:0f6211a7e4cff80802ee82938e56b80971aac64197c55af2b0e1e17386068b9b	progress/explorations/2026-01-26_stage2_infrastructure.md	0f6211a7e4cff80802ee82938e56b80971aac64197c55af2b0e1e17386068b9b	current_worktree;reachable_and_unreachable_git_history	codex/coverage-ledger-mechanistic-probing;codex/ledger-auxiliary-loss;codex/prefix-denoising-sft;codex/regionlock-simplified-pointer;codex/vllm-mechanistic-round-gaussian-rps;coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing;/data/CoordExp/.worktrees/geometry-aware-denoising-sft;/data/CoordExp/.worktrees/ledger-auxiliary-loss;/data/CoordExp/.worktrees/regionlock-simplified-pointer;/data/CoordExp/.worktrees/research-probes;/data/CoordExp/.worktrees/vllm-mechanistic-round-gaussian-rps	0544c509192d3173fa23b1870cd486a9ae815084;72a1639cc469d498923f16eac2b1a661e52719f7;8cea75d9261e0f694fbdbb5c6d2005cdb28cc886;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499;b4fff9c1b1f4b7bac832e7c4e707d1956467dbc4;dc6714ca508a1449a7c5180672e0e77179e8513b;f77919c5a5dbea34d75b8de04d93d05f385bc0c5	2026-01-26	retain_current	07_stage2_rollout_failure_registry.md	-	recovery_snapshot:snapshots/0f6211a7e4cf/progress/explorations/2026-01-26_stage2_infrastructure.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=1;bytes=4295
progress	progress:0f64abe90e5e0f4d5fc0d328b045358ad3fcd4887d7176dfc06586814faa4a7c	progress/diagnostics/README.md	0f64abe90e5e0f4d5fc0d328b045358ad3fcd4887d7176dfc06586814faa4a7c	reachable_git_history	-	-	-	not_dated	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/0f64abe90e5e/progress/diagnostics/README.md	historical	archived_git	provenance_indexed	classification=same_path_divergent_new_content;origins=reachable_git_history;path_count=1;bytes=4788
progress	progress:0fe141b6ac54e48ff90305f0820f900fb77e525aba5f3ad40e5cb182a4a2e7d5	progress/stage2_infrastructure_exploration.md	0fe141b6ac54e48ff90305f0820f900fb77e525aba5f3ad40e5cb182a4a2e7d5	reachable_and_unreachable_git_history	-	-	-	not_dated	archive_historical	07_stage2_rollout_failure_registry.md	-	recovery_snapshot:snapshots/0fe141b6ac54/progress/stage2_infrastructure_exploration.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=reachable_git_history;unreachable_git_history;path_count=1;bytes=3403
progress	progress:101777fda9609d6e5d1e32f6ec399b6fab300744aa2a2fd69cd7a39c18e55aa3	progress/diagnostics/2026-06-14_prefix_denoising_launch_health.md	101777fda9609d6e5d1e32f6ec399b6fab300744aa2a2fd69cd7a39c18e55aa3	reachable_git_history	-	-	-	2026-06-14	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/101777fda960/progress/diagnostics/2026-06-14_prefix_denoising_launch_health.md	historical	archived_git	provenance_indexed	classification=same_path_divergent_new_content;origins=reachable_git_history;path_count=1;bytes=6189
progress	progress:1044c338959ba5d1afeedb2565097359f04a8e254f7bd786c3eeff1b89e19636	progress/stage2_channel_a_only_infer_eval_2026-02-01.md	1044c338959ba5d1afeedb2565097359f04a8e254f7bd786c3eeff1b89e19636	reachable_and_unreachable_git_history	-	-	-	2026-02-01	archive_historical	07_stage2_rollout_failure_registry.md	-	recovery_snapshot:snapshots/1044c338959b/progress/stage2_channel_a_only_infer_eval_2026-02-01.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=reachable_git_history;unreachable_git_history;path_count=1;bytes=5699
progress	progress:104d490e7f738a5e59aff5687d8385112873accf6e9f09b2a3c45ea11cf21758	progress/diagnostics/2026-06-19_realized_behavior_bridge_findings.md	104d490e7f738a5e59aff5687d8385112873accf6e9f09b2a3c45ea11cf21758	unreachable_git_history	-	-	-	2026-06-19	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/104d490e7f73/progress/diagnostics/2026-06-19_realized_behavior_bridge_findings.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=unreachable_git_history;path_count=1;bytes=201957
progress	progress:10596d80831de21089fb615cf96f8100470d9620361c811c4caf57e2b346902d	progress/idea.md	10596d80831de21089fb615cf96f8100470d9620361c811c4caf57e2b346902d	reachable_git_history	-	-	-	not_dated	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/10596d80831d/progress/idea.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=reachable_git_history;path_count=1;bytes=8348
progress	progress:10700efa27a4761d6ef2e72934d961b40f4ae91fc980814fdc72e2cebf7bb72a	progress/diagnostics/2026-06-12_autoregressive_duplication_causal_chain_synthesis.md	10700efa27a4761d6ef2e72934d961b40f4ae91fc980814fdc72e2cebf7bb72a	current_worktree;reachable_and_unreachable_git_history	codex/coverage-ledger-mechanistic-probing;codex/ledger-auxiliary-loss;codex/prefix-denoising-sft;codex/regionlock-simplified-pointer;codex/vllm-mechanistic-round-gaussian-rps;coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing;/data/CoordExp/.worktrees/geometry-aware-denoising-sft;/data/CoordExp/.worktrees/ledger-auxiliary-loss;/data/CoordExp/.worktrees/regionlock-simplified-pointer;/data/CoordExp/.worktrees/research-probes;/data/CoordExp/.worktrees/vllm-mechanistic-round-gaussian-rps	0544c509192d3173fa23b1870cd486a9ae815084;72a1639cc469d498923f16eac2b1a661e52719f7;8cea75d9261e0f694fbdbb5c6d2005cdb28cc886;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499;b4fff9c1b1f4b7bac832e7c4e707d1956467dbc4;dc6714ca508a1449a7c5180672e0e77179e8513b;f77919c5a5dbea34d75b8de04d93d05f385bc0c5	2026-06-12	retain_current	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/10700efa27a4/progress/diagnostics/2026-06-12_autoregressive_duplication_causal_chain_synthesis.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=1;bytes=80522
progress	progress:10f93a0fa329d0e4462151d49d9e902dfeeb131a0c7c301dfd7b8cc53cbb8299	progress/diagnostics/stage2_ul_capture_highres1024_2026-03-09.md	10f93a0fa329d0e4462151d49d9e902dfeeb131a0c7c301dfd7b8cc53cbb8299	reachable_and_unreachable_git_history	-	-	-	2026-03-09	archive_historical	07_stage2_rollout_failure_registry.md	-	recovery_snapshot:snapshots/10f93a0fa329/progress/diagnostics/stage2_ul_capture_highres1024_2026-03-09.md	historical	archived_git	provenance_indexed	classification=new_content_new_path;origins=reachable_git_history;unreachable_git_history;path_count=1;bytes=21849
progress	progress:118a289abc526992f752d12e059ca5dec1ae1a95ffecfb301cbcadc2e344d858	progress/benchmarks/2026-05-07_compact_full_rp110_top3_union_unlabeled_prior.md	118a289abc526992f752d12e059ca5dec1ae1a95ffecfb301cbcadc2e344d858	reachable_git_history	-	-	-	2026-05-07	archive_historical	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/118a289abc52/progress/benchmarks/2026-05-07_compact_full_rp110_top3_union_unlabeled_prior.md	historical	archived_git	provenance_indexed	classification=same_path_divergent_new_content;origins=reachable_git_history;path_count=1;bytes=16233
progress	progress:11cc232ae4b59e030d8f08ccc03ccac3b764643846eada1f26491168216367b8	docs/history/research-intake/2026-07-01-autoregressive-binding-template-study/snapshots/11cc232ae4b5/progress/diagnostics/2026-06-11_cross_phase_visual_causal_synthesis.md;progress/diagnostics/2026-06-11_cross_phase_visual_causal_synthesis.md	11cc232ae4b59e030d8f08ccc03ccac3b764643846eada1f26491168216367b8	current_worktree;reachable_and_unreachable_git_history	coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/research-probes	72a1639cc469d498923f16eac2b1a661e52719f7;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499	2026-06-11	retain_current	10_inference_evaluation_and_artifact_lessons.md	-	recovery_snapshot:snapshots/11cc232ae4b5/docs/history/research-intake/2026-07-01-autoregressive-binding-template-study/snapshots/11cc232ae4b5/progress/diagnostics/2026-06-11_cross_phase_visual_causal_synthesis.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=2;bytes=5367
progress	progress:1230f9c466a85050e1b4d038a669eb71cd514cf2dfb5b1c18d26be5c8337ca7d	docs/history/research-intake/2026-07-01-autoregressive-binding-template-study/snapshots/1230f9c466a8/progress/diagnostics/2026-06-11_coord_token_embedding_geometry_findings.md;progress/diagnostics/2026-06-11_coord_token_embedding_geometry_findings.md	1230f9c466a85050e1b4d038a669eb71cd514cf2dfb5b1c18d26be5c8337ca7d	current_worktree;reachable_and_unreachable_git_history	coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/research-probes	72a1639cc469d498923f16eac2b1a661e52719f7;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499	2026-06-11	retain_current	08_coordinate_objective_and_decode_negatives.md	-	recovery_snapshot:snapshots/1230f9c466a8/docs/history/research-intake/2026-07-01-autoregressive-binding-template-study/snapshots/1230f9c466a8/progress/diagnostics/2026-06-11_coord_token_embedding_geometry_findings.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=2;bytes=5432
progress	progress:1422be80546344757472fc2b4b4d5d5346a6bffe3e639af40c64f5f6dcd9aa8f	progress/diagnostics/2026-02-17_stage2_b_ratio_085_instability.md;progress/diagnostics/stage2_b_ratio_085_instability_2026-02-17.md	1422be80546344757472fc2b4b4d5d5346a6bffe3e639af40c64f5f6dcd9aa8f	reachable_and_unreachable_git_history	-	-	-	2026-02-17	archive_historical	07_stage2_rollout_failure_registry.md	-	recovery_snapshot:snapshots/1422be805463/progress/diagnostics/2026-02-17_stage2_b_ratio_085_instability.md	historical	archived_git	provenance_indexed	classification=same_path_divergent_new_content;origins=reachable_git_history;unreachable_git_history;path_count=2;bytes=21382
progress	progress:14a957a60712bef5bb32b40aacd1e6dafa452a5b58f3107f84d37bb1c8c2efb9	progress/diagnostics/2026-03-24_stage2_pseudo_positive_k4_coord_only_findings.md	14a957a60712bef5bb32b40aacd1e6dafa452a5b58f3107f84d37bb1c8c2efb9	current_worktree;reachable_and_unreachable_git_history	codex/coverage-ledger-mechanistic-probing;codex/ledger-auxiliary-loss;codex/prefix-denoising-sft;codex/regionlock-simplified-pointer;codex/vllm-mechanistic-round-gaussian-rps;coordexp-infras;main;research-probes	/data/CoordExp;/data/CoordExp/.worktrees/coordexp-infras;/data/CoordExp/.worktrees/coverage-ledger-mechanistic-probing;/data/CoordExp/.worktrees/geometry-aware-denoising-sft;/data/CoordExp/.worktrees/ledger-auxiliary-loss;/data/CoordExp/.worktrees/regionlock-simplified-pointer;/data/CoordExp/.worktrees/research-probes;/data/CoordExp/.worktrees/vllm-mechanistic-round-gaussian-rps	0544c509192d3173fa23b1870cd486a9ae815084;72a1639cc469d498923f16eac2b1a661e52719f7;8cea75d9261e0f694fbdbb5c6d2005cdb28cc886;9a79e48f4800868fe66f7d6c98b1289a5232cd96;ae05699b05467398a933d4e1eaeabde566a9f499;b4fff9c1b1f4b7bac832e7c4e707d1956467dbc4;dc6714ca508a1449a7c5180672e0e77179e8513b;f77919c5a5dbea34d75b8de04d93d05f385bc0c5	2026-03-24	retain_current	08_coordinate_objective_and_decode_negatives.md	claims.tsv#LEGACY-004	recovery_snapshot:snapshots/14a957a60712/progress/diagnostics/2026-03-24_stage2_pseudo_positive_k4_coord_only_findings.md	current	current_or_recoverable	provenance_indexed	classification=same_path_identical;origins=current_worktree;reachable_git_history;unreachable_git_history;path_count=1;bytes=10414
